source_batch,group_id,consensus,choice,edge_set,routing,n_votes,n_valid,minority,mean_confidence,route_reason,evidence_id,evidence_pack_sha256,displayed_candidate_universe_sha256,option_menu_sha256,chosen_option_id,panel_invocation_sha256,consensus_policy_sha256
de_berlin_roads_physical_context_v7_20260715,33a36ca5,unanimous,A,"[[""6e2c9a98-5d9c-4430-82c3-7cebe53f5396"", ""de_berlin_299262_881f1d4895""], [""6e2c9a98-5d9c-4430-82c3-7cebe53f5396"", ""de_berlin_34355_881f1d4895""], [""6e2c9a98-5d9c-4430-82c3-7cebe53f5396"", ""de_berlin_34356_881f1d4895""]]",auto_accept,3,3,,0.89,unanimous,363c2f05b62a654a316444dfdc50919b8e9fdbb3792bcf6de6fc864fccb0ffe6,12ce0c3796c7f0857ebc42e21c1f2ea92a3b0b3550c6ccfc46367e9e7ed31593,42f5971aabe5959cf01d67569b9e9bc18366f3f3a6e0805e735b5e1488d811f5,6fd9e5cbc1030740270d6852bd8308a0c794ee648c1d3b7e3d2f6bceaa27e567,42f5971aabe5959cf01d67569b9e9bc18366f3f3a6e0805e735b5e1488d811f5,368db44955d86c9ae77f4458cdc079fe4db334b72a35a3c6a19917ab0b2d1049,6adf53ac2b96ccc53645ebabb2429178af9b74fb9154592073970c6089fe22f9
de_berlin_roads_physical_context_v7_20260715,4148382c,majority,B,"[[""1b3060e0-cd50-4c83-b607-3c861e3588f2"", ""de_berlin_70482_881f1d48a3""], [""2f5f0076-3098-447f-aa20-c0991067bfcf"", ""de_berlin_70489_881f1d48bd""], [""2f5f0076-3098-447f-aa20-c0991067bfcf"", ""de_berlin_70491_881f1d48bd""], [""b5214a48-0fb2-43e3-a9fc-c28c64fcccc0"", ""de_berlin_70482_881f1d48a3""], [""b8af9019-c114-448e-ac4c-0cca4b749586"", ""de_berlin_70496_881f1d48bd""], [""da90e947-b2a7-4592-a764-b67bf3f39f70"", ""de_berlin_70482_881f1d48a3""], [""dbedd878-2615-4f00-b789-3d400b6dc88b"", ""de_berlin_70495_881f1d48bd""]]",human_review,3,3,claude=H,0.885,dissent:claude=H,51a48b3345bdead39d93f623220dd521233f058879ea5182fb5ca818c9e91bbd,d39195f0c2dcc9a0f5ef1c8d3cc0a079ae983a230565d693929e85f9ffb9e18e,4554c32bcd46d3cc30ae26fe9b0e09062488879a4d8689e2161566a76683f4f2,8d5e6fe390aeb8eb5a93415ccb6c8d44d238b1acf2e481a2f7ddc31d1b534858,1a556d528d323e6f2a7c01da8c2379e11459890967ece4e6184dd3517bb7e646,368db44955d86c9ae77f4458cdc079fe4db334b72a35a3c6a19917ab0b2d1049,6adf53ac2b96ccc53645ebabb2429178af9b74fb9154592073970c6089fe22f9
de_berlin_roads_physical_context_v7_20260715,dc818edc,none,D,"[[""2c4b9354-e66e-42da-87d1-022d2833ef99"", ""de_berlin_299797_881f18b2e9""], [""3fd27244-c7a6-4de8-ae52-6120d56e03cd"", ""de_berlin_299719_881f18b2a9""], [""4461eeac-6e2b-479b-b4e9-6f6680bfcb68"", ""de_berlin_299062_881f18b2ed""], [""663a932f-bbee-4d31-aa6e-fe3fc4939d53"", ""de_berlin_299716_881f18b2e3""], [""823810e7-9489-4d24-be96-ce39dee83523"", ""de_berlin_299497_881f18b2eb""], [""921f0428-a771-4cd3-bd54-31ef0a291526"", ""de_berlin_299712_881f18b2e9""], [""95abc089-b00f-45ab-adda-236e5dbe3743"", ""de_berlin_299062_881f18b2ed""], [""95abc089-b00f-45ab-adda-236e5dbe3743"", ""de_berlin_299803_881f18b2e9""], [""b1c033de-e5ae-4e27-9b57-a1c74f7835f7"", ""de_berlin_299794_881f18b2e9""], [""c07b4781-1537-40df-8724-6a2a6e568be2"", ""de_berlin_299495_881f18b2e9""], [""c167bc61-630b-42e4-ba68-4797b0190bed"", ""de_berlin_299714_881f18b2eb""], [""c2d90425-7767-4a97-9e58-99cde3367308"", ""de_berlin_299498_881f18b2e3""], [""d188fa87-afea-45a8-b5c9-ffc437572235"", ""de_berlin_299062_881f18b2ed""], [""d188fa87-afea-45a8-b5c9-ffc437572235"", ""de_berlin_299120_881f18b2ed""], [""d6507af3-fec4-47f5-afff-7a34d335f7ba"", ""de_berlin_299122_881f18b2eb""], [""efb8fc32-7a79-40cd-9c73-0734a89bec5f"", ""de_berlin_299501_881f18b2e3""], [""fb3d4a16-0318-43e8-b19a-eb78d14508cb"", ""de_berlin_299601_881f18b2eb""], [""fb3d4a16-0318-43e8-b19a-eb78d14508cb"", ""de_berlin_299815_881f18b2eb""]]",human_review,3,3,codex=NONE; muse=B,0.52,no_majority,de4a61c5cab15e0066743506ebfef4063cb07753ecdbdec7a5df8015d5c6ddaa,b57405da6444ab9ae8c307cf85f446fda511010345652909886c20300873318c,e5c17c5c8aa5454cb11e6bee4f598aa0162f2951ae7abcb700d174f9d656fcd0,684867156b20e046978a0b160118fefadaf8d1b3a3ffe540ad8f08710fabcd08,9da21dc8d30f2ca54c8607e4147074f14476f795a7938516d7fdc6c5c4fcb691,368db44955d86c9ae77f4458cdc079fe4db334b72a35a3c6a19917ab0b2d1049,6adf53ac2b96ccc53645ebabb2429178af9b74fb9154592073970c6089fe22f9
de_berlin_roads_physical_context_v7_20260715,3b876df0,majority,NONE,[],human_review,3,3,muse=B,0.765,dissent:muse=B,b56fcec2b17ddc15becffaa84b021e1db7a4328628145a5ec197a51e2ff95498,4cacb9be62cc9c3083a196e68a101094d44344a83c60da22442423becb3c2055,b6627e6fe6aaf03a22f9dd30a5df9a191cd7b6b2f2c4012b83a4c9808f637442,32ef73a491325c01d389f32c9ba38879b658d27f14a1012d0f817b29fbd7a627,NONE,368db44955d86c9ae77f4458cdc079fe4db334b72a35a3c6a19917ab0b2d1049,6adf53ac2b96ccc53645ebabb2429178af9b74fb9154592073970c6089fe22f9
de_berlin_roads_physical_context_v7_20260715,d4d2e782,unanimous,NONE,[],human_review,3,3,,0.92,unanimous_none,493f828ec029c63182a58f99a7fd0c44f0f8dfc05edc1bd6d3e2555bf0ce31ae,e7359bd0e3f65cb7f0e5a57eb1c2fd290a0508e2c46f2adee0dc72a53497f9b4,6129c2fc60ddd97b25a7c1cdb4962383c36bc0d4f4c3159f6a1b984a6c2a8a76,b37b66989b5b6593844bf143b6522e36610198fde275e4ff575626a496dc6b12,NONE,368db44955d86c9ae77f4458cdc079fe4db334b72a35a3c6a19917ab0b2d1049,6adf53ac2b96ccc53645ebabb2429178af9b74fb9154592073970c6089fe22f9
de_berlin_roads_physical_context_v7_20260715,422d5d7b,unanimous,NONE,[],human_review,3,3,,0.897,unanimous_none,fa849a2e8e43dabe4e098f2d2da5dbd51fc2e3a1b7bf5c6286f717da89010587,81f2d62e7a58d7facaf3c54ec41c6f6583b6bbc0ea2fa191d33d5ff7abcc525b,a64b0d92a5c6d3eabdc8b778bb13d793942e5f978c3734a9434cb80125184984,ac2c4563618fe85945c9d1f1be14fca99fd1354ecf4ab8b8ab02c6c3f69cb9e1,NONE,368db44955d86c9ae77f4458cdc079fe4db334b72a35a3c6a19917ab0b2d1049,6adf53ac2b96ccc53645ebabb2429178af9b74fb9154592073970c6089fe22f9
de_berlin_roads_physical_context_v7_20260715,3f53c7e7,unanimous,A,"[[""298ff94b-7697-464f-92ed-03acecdfbb90"", ""de_berlin_82572_881f18869d""], [""42771dce-d65f-4b19-b416-7b566e64f1e0"", ""de_berlin_82573_881f18869d""], [""e91a3730-5216-4ed3-bcc5-aa31038b664b"", ""de_berlin_82572_881f18869d""], [""e91a3730-5216-4ed3-bcc5-aa31038b664b"", ""de_berlin_82573_881f18869d""]]",auto_accept,3,3,,0.907,unanimous,eb0b6097ecd832ac7ebcb3cdffcc606842c356193e3e262e0c283d0fecd36acb,3d0dc7003981d6d75d57424691739d15b77175b6e5b84cfed160c87dc8188a89,36acc55504e03fa6ec6a15ef22249328340c9faa68e150957eb3d4ef36352e8f,3a812f85fb819364e69f051d88ebe4bfe7d5ac29227d7d41bd3dbc89926e97e2,36acc55504e03fa6ec6a15ef22249328340c9faa68e150957eb3d4ef36352e8f,368db44955d86c9ae77f4458cdc079fe4db334b72a35a3c6a19917ab0b2d1049,6adf53ac2b96ccc53645ebabb2429178af9b74fb9154592073970c6089fe22f9
de_berlin_roads_physical_context_v7_20260715,7bac1f1d,unanimous,I,"[[""45dc5a18-f528-442e-866c-dbe2b73294c3"", ""de_berlin_306467_881f1d48b9""], [""591448ec-78fa-4fc3-975f-1a3c785a1dc8"", ""de_berlin_306469_881f1d48b1""], [""601b43c1-2b27-4c6f-b6b3-502926726334"", ""de_berlin_306467_881f1d48b9""], [""601b43c1-2b27-4c6f-b6b3-502926726334"", ""de_berlin_306468_881f1d48b9""], [""a5930e12-00f6-46b5-823e-6b034fe9c3b5"", ""de_berlin_306468_881f1d48b9""], [""f3fac9b0-5de9-4972-87e1-2586c240dfff"", ""de_berlin_306469_881f1d48b1""]]",human_review,3,3,,0.877,low_confidence,b05285263ecb0845092ab2e92e4173d4b1e52c3269e582feb62c1b96b2e09b06,7706b37323cebf34f043a3944600fbebdb1a1b2df994467651dd87c2de5520ea,2691a9ecc0ddcd26150a72d2faf2ce3fa60fb03b13cc4f0c1f7dd82ce04ec366,9a6967564eb1bb70a9ea08002f1519169e524156931f440ecc5b980839aa4161,66113ba8df7d10295019891077d768372573453a94804a276bf7d52ab6c27a48,368db44955d86c9ae77f4458cdc079fe4db334b72a35a3c6a19917ab0b2d1049,6adf53ac2b96ccc53645ebabb2429178af9b74fb9154592073970c6089fe22f9
de_berlin_roads_physical_context_v7_20260715_minimal,7bac1f1d,unanimous,I,"[[""45dc5a18-f528-442e-866c-dbe2b73294c3"", ""de_berlin_306467_881f1d48b9""], [""591448ec-78fa-4fc3-975f-1a3c785a1dc8"", ""de_berlin_306469_881f1d48b1""], [""601b43c1-2b27-4c6f-b6b3-502926726334"", ""de_berlin_306467_881f1d48b9""], [""601b43c1-2b27-4c6f-b6b3-502926726334"", ""de_berlin_306468_881f1d48b9""], [""a5930e12-00f6-46b5-823e-6b034fe9c3b5"", ""de_berlin_306468_881f1d48b9""], [""f3fac9b0-5de9-4972-87e1-2586c240dfff"", ""de_berlin_306469_881f1d48b1""]]",human_review,3,3,,0.847,low_confidence,526114977f911aa2eaab3f5efccc282b7ba2fa67dd8250e203d689986fed59a7,d9a95b5ba83d2b12c20b6b02e52fad999aa62acf9720816fed7f01e28f0d54b0,2691a9ecc0ddcd26150a72d2faf2ce3fa60fb03b13cc4f0c1f7dd82ce04ec366,9a6967564eb1bb70a9ea08002f1519169e524156931f440ecc5b980839aa4161,66113ba8df7d10295019891077d768372573453a94804a276bf7d52ab6c27a48,368db44955d86c9ae77f4458cdc079fe4db334b72a35a3c6a19917ab0b2d1049,6adf53ac2b96ccc53645ebabb2429178af9b74fb9154592073970c6089fe22f9
de_berlin_roads_physical_context_v8_20260717_no_physical,7bac1f1d,unanimous,I,"[[""45dc5a18-f528-442e-866c-dbe2b73294c3"", ""de_berlin_306467_881f1d48b9""], [""591448ec-78fa-4fc3-975f-1a3c785a1dc8"", ""de_berlin_306469_881f1d48b1""], [""601b43c1-2b27-4c6f-b6b3-502926726334"", ""de_berlin_306467_881f1d48b9""], [""601b43c1-2b27-4c6f-b6b3-502926726334"", ""de_berlin_306468_881f1d48b9""], [""a5930e12-00f6-46b5-823e-6b034fe9c3b5"", ""de_berlin_306468_881f1d48b9""], [""f3fac9b0-5de9-4972-87e1-2586c240dfff"", ""de_berlin_306469_881f1d48b1""]]",human_review,3,3,,0.85,low_confidence,cf1b2d351aa96f2f7bea7108b27b08d26658873cacc2b680acd3a0a4a5513d48,32cb6f3f3dd84bddd3513f58a9bc14b993493f400db5932dbd047335dbf7c985,2691a9ecc0ddcd26150a72d2faf2ce3fa60fb03b13cc4f0c1f7dd82ce04ec366,d09b16fa0137e85f064cc8c5b7845402a4defe3be31d7045da23de4e02c5ba31,66113ba8df7d10295019891077d768372573453a94804a276bf7d52ab6c27a48,f2d7d3789e08faacc05420ad1bf3aba0fce092eef1ab0264d769c7ff3a039113,d435d9ab07a20fe17beb7651e80941cf35feed533fa667b94104857ff461ec19
de_berlin_roads_physical_context_v8_20260717_no_coincidence,7bac1f1d,unanimous,I,"[[""45dc5a18-f528-442e-866c-dbe2b73294c3"", ""de_berlin_306467_881f1d48b9""], [""591448ec-78fa-4fc3-975f-1a3c785a1dc8"", ""de_berlin_306469_881f1d48b1""], [""601b43c1-2b27-4c6f-b6b3-502926726334"", ""de_berlin_306467_881f1d48b9""], [""601b43c1-2b27-4c6f-b6b3-502926726334"", ""de_berlin_306468_881f1d48b9""], [""a5930e12-00f6-46b5-823e-6b034fe9c3b5"", ""de_berlin_306468_881f1d48b9""], [""f3fac9b0-5de9-4972-87e1-2586c240dfff"", ""de_berlin_306469_881f1d48b1""]]",auto_accept,3,3,,0.897,unanimous,ac0b9b12c4365e5b28c912bd6f4a6e995ea910fe4b0acd725bffac3867e5880a,60bbd068ab63f3b495b3567a43f8ff9d55bbe6836402ac3eacff17549f862a40,2691a9ecc0ddcd26150a72d2faf2ce3fa60fb03b13cc4f0c1f7dd82ce04ec366,d09b16fa0137e85f064cc8c5b7845402a4defe3be31d7045da23de4e02c5ba31,66113ba8df7d10295019891077d768372573453a94804a276bf7d52ab6c27a48,f2d7d3789e08faacc05420ad1bf3aba0fce092eef1ab0264d769c7ff3a039113,d435d9ab07a20fe17beb7651e80941cf35feed533fa667b94104857ff461ec19
de_berlin_roads_physical_context_v8_20260717_minimal,7bac1f1d,unanimous,I,"[[""45dc5a18-f528-442e-866c-dbe2b73294c3"", ""de_berlin_306467_881f1d48b9""], [""591448ec-78fa-4fc3-975f-1a3c785a1dc8"", ""de_berlin_306469_881f1d48b1""], [""601b43c1-2b27-4c6f-b6b3-502926726334"", ""de_berlin_306467_881f1d48b9""], [""601b43c1-2b27-4c6f-b6b3-502926726334"", ""de_berlin_306468_881f1d48b9""], [""a5930e12-00f6-46b5-823e-6b034fe9c3b5"", ""de_berlin_306468_881f1d48b9""], [""f3fac9b0-5de9-4972-87e1-2586c240dfff"", ""de_berlin_306469_881f1d48b1""]]",auto_accept,3,3,,0.867,unanimous,cf1b2d351aa96f2f7bea7108b27b08d26658873cacc2b680acd3a0a4a5513d48,f94cbe438cd273fb9d7bec94f74d06adbb02ca018a1699458954629d9a381e7c,2691a9ecc0ddcd26150a72d2faf2ce3fa60fb03b13cc4f0c1f7dd82ce04ec366,d09b16fa0137e85f064cc8c5b7845402a4defe3be31d7045da23de4e02c5ba31,66113ba8df7d10295019891077d768372573453a94804a276bf7d52ab6c27a48,f2d7d3789e08faacc05420ad1bf3aba0fce092eef1ab0264d769c7ff3a039113,d435d9ab07a20fe17beb7651e80941cf35feed533fa667b94104857ff461ec19
de_berlin_roads_physical_context_v8_20260717,33a36ca5,unanimous,A,"[[""6e2c9a98-5d9c-4430-82c3-7cebe53f5396"", ""de_berlin_299262_881f1d4895""], [""6e2c9a98-5d9c-4430-82c3-7cebe53f5396"", ""de_berlin_34355_881f1d4895""], [""6e2c9a98-5d9c-4430-82c3-7cebe53f5396"", ""de_berlin_34356_881f1d4895""]]",auto_accept,3,3,,0.913,unanimous,c6dab9367b81a894bedd496f45ddf59553f4d3c55fae02619ffb75c69a3c97da,3f15fd7c009a987c058eb5cc9840f93c83b4f49c879a1c6d097bed5b9ed9a484,42f5971aabe5959cf01d67569b9e9bc18366f3f3a6e0805e735b5e1488d811f5,6fd9e5cbc1030740270d6852bd8308a0c794ee648c1d3b7e3d2f6bceaa27e567,42f5971aabe5959cf01d67569b9e9bc18366f3f3a6e0805e735b5e1488d811f5,f2d7d3789e08faacc05420ad1bf3aba0fce092eef1ab0264d769c7ff3a039113,d435d9ab07a20fe17beb7651e80941cf35feed533fa667b94104857ff461ec19
de_berlin_roads_physical_context_v8_20260717,4148382c,majority,NONE,[],human_review,3,3,muse=B,0.83,dissent:muse=B,1ce5cb2212651f7bb21af3ea69d1bf090ddb4e73f70e22e3eb0b84b138a143f5,17052b39020074d6c289d2af97e83d0c9cc166423a06b7360aa698a0b49c8fff,4554c32bcd46d3cc30ae26fe9b0e09062488879a4d8689e2161566a76683f4f2,f0ad1082aff43172bb97bc782b69bc1be858db278f237dc06e42f3c79a1284a5,NONE,f2d7d3789e08faacc05420ad1bf3aba0fce092eef1ab0264d769c7ff3a039113,d435d9ab07a20fe17beb7651e80941cf35feed533fa667b94104857ff461ec19
de_berlin_roads_physical_context_v8_20260717,dc818edc,none,NONE,[],human_review,3,3,codex=B; muse=J,0.55,no_majority,bf8769b3d09b9e869d32dccb44ec2aa08498aff9316688dfe335ffa2b67a542d,f942499b8e807576c85444b2b1e7abdb94f0de80ec6717fa45d33f09f3543aa3,e5c17c5c8aa5454cb11e6bee4f598aa0162f2951ae7abcb700d174f9d656fcd0,da23ffcfcd3bb1bd290ade6e381aa447b494e7458251fd241df7a036f3891126,NONE,f2d7d3789e08faacc05420ad1bf3aba0fce092eef1ab0264d769c7ff3a039113,d435d9ab07a20fe17beb7651e80941cf35feed533fa667b94104857ff461ec19
de_berlin_roads_physical_context_v8_20260717,3b876df0,unanimous,NONE,[],human_review,3,3,,0.77,unanimous_none,ca7e65a74d7f32b71a1a3b9e40906d9ee17aa997a9db1019902c44d5cb5102c6,1628d0aa97002ec4e0e93f6b10077de6e3916bbd926562ed6e4aee58e1b1c4ae,b6627e6fe6aaf03a22f9dd30a5df9a191cd7b6b2f2c4012b83a4c9808f637442,b5992bbb393a6b80efe29f3b4f2af358f0918010ebe443aa6a27e3951bf776aa,NONE,f2d7d3789e08faacc05420ad1bf3aba0fce092eef1ab0264d769c7ff3a039113,d435d9ab07a20fe17beb7651e80941cf35feed533fa667b94104857ff461ec19
de_berlin_roads_physical_context_v8_20260717,d4d2e782,unanimous,NONE,[],human_review,3,3,,0.93,unanimous_none,26d2b177e158179ceb6a2cf2f29716b0440b89f6b2c044beda2b6afed78c1351,ae4dcc0dca4062aac4062c1394a63804a77073457a0e3f1ad27b38fb9eed36be,6129c2fc60ddd97b25a7c1cdb4962383c36bc0d4f4c3159f6a1b984a6c2a8a76,b37b66989b5b6593844bf143b6522e36610198fde275e4ff575626a496dc6b12,NONE,f2d7d3789e08faacc05420ad1bf3aba0fce092eef1ab0264d769c7ff3a039113,d435d9ab07a20fe17beb7651e80941cf35feed533fa667b94104857ff461ec19
de_berlin_roads_physical_context_v8_20260717,422d5d7b,unanimous,NONE,[],human_review,3,3,,0.93,unanimous_none,b4b25278f3651701095cf9780abe1dead8cdc632c2924ece8a74194b08af3d7a,051ee782d198d4635017aac4d3c7a7990674a60d24b2902c0256ce5f351b2347,a64b0d92a5c6d3eabdc8b778bb13d793942e5f978c3734a9434cb80125184984,ac2c4563618fe85945c9d1f1be14fca99fd1354ecf4ab8b8ab02c6c3f69cb9e1,NONE,f2d7d3789e08faacc05420ad1bf3aba0fce092eef1ab0264d769c7ff3a039113,d435d9ab07a20fe17beb7651e80941cf35feed533fa667b94104857ff461ec19
de_berlin_roads_physical_context_v8_20260717,3f53c7e7,unanimous,A,"[[""298ff94b-7697-464f-92ed-03acecdfbb90"", ""de_berlin_82572_881f18869d""], [""42771dce-d65f-4b19-b416-7b566e64f1e0"", ""de_berlin_82573_881f18869d""], [""e91a3730-5216-4ed3-bcc5-aa31038b664b"", ""de_berlin_82572_881f18869d""], [""e91a3730-5216-4ed3-bcc5-aa31038b664b"", ""de_berlin_82573_881f18869d""]]",auto_accept,3,3,,0.903,unanimous,91b72aa00775b997aca41dc6ee53512ec2375eee6e119cebeafa7125dbb74f91,a4e20a8058894ffd33dd5312b913eb2c6de4ce2ab6e3721ac7dad1a3d114caa6,36acc55504e03fa6ec6a15ef22249328340c9faa68e150957eb3d4ef36352e8f,3a812f85fb819364e69f051d88ebe4bfe7d5ac29227d7d41bd3dbc89926e97e2,36acc55504e03fa6ec6a15ef22249328340c9faa68e150957eb3d4ef36352e8f,f2d7d3789e08faacc05420ad1bf3aba0fce092eef1ab0264d769c7ff3a039113,d435d9ab07a20fe17beb7651e80941cf35feed533fa667b94104857ff461ec19
de_berlin_roads_physical_context_v8_20260717,7bac1f1d,unanimous,I,"[[""45dc5a18-f528-442e-866c-dbe2b73294c3"", ""de_berlin_306467_881f1d48b9""], [""591448ec-78fa-4fc3-975f-1a3c785a1dc8"", ""de_berlin_306469_881f1d48b1""], [""601b43c1-2b27-4c6f-b6b3-502926726334"", ""de_berlin_306467_881f1d48b9""], [""601b43c1-2b27-4c6f-b6b3-502926726334"", ""de_berlin_306468_881f1d48b9""], [""a5930e12-00f6-46b5-823e-6b034fe9c3b5"", ""de_berlin_306468_881f1d48b9""], [""f3fac9b0-5de9-4972-87e1-2586c240dfff"", ""de_berlin_306469_881f1d48b1""]]",auto_accept,3,3,,0.903,unanimous,ac0b9b12c4365e5b28c912bd6f4a6e995ea910fe4b0acd725bffac3867e5880a,e390e215dc0e807fff1fba3b10379749b80c0336893b4af73f3f4aa8e6f11e3f,2691a9ecc0ddcd26150a72d2faf2ce3fa60fb03b13cc4f0c1f7dd82ce04ec366,d09b16fa0137e85f064cc8c5b7845402a4defe3be31d7045da23de4e02c5ba31,66113ba8df7d10295019891077d768372573453a94804a276bf7d52ab6c27a48,f2d7d3789e08faacc05420ad1bf3aba0fce092eef1ab0264d769c7ff3a039113,d435d9ab07a20fe17beb7651e80941cf35feed533fa667b94104857ff461ec19
de_berlin_roads_bulk_v7_20260718,0dcbcebc,unanimous,A,"[[""6e619521-7e05-4571-a1b9-226a912fc408"", ""de_berlin_85044_881f1d40bd""], [""6e619521-7e05-4571-a1b9-226a912fc408"", ""de_berlin_85045_881f1d40bd""]]",human_review,3,3,,0.84,low_confidence,d4ae65a5ca8de47d3bbac07ebd2c83cafcd2b64018aef473af66e9fc715555fa,41f511d722551f7f9c9ba51fe48d9273d66e15ff658c0352a00f8bdf60f6ad97,1e6f01849f204a0987e16ad90061ad09471246f59e06832b4a5f7674b576b84d,082ced11ed4f3c8fce8313b2d9607b1f020a64d37dc0a04c46dc227af377dfe8,1e6f01849f204a0987e16ad90061ad09471246f59e06832b4a5f7674b576b84d,198a055236ae10b885465e07ab75ab4c6f3924745d3a398809325e9eb359ac1c,a97a90080eb647b718f075846f6690520112a959e678860f84f1f0002e96c486
de_berlin_roads_bulk_v7_20260718,30032827,majority,N,"[[""005aff34-df36-404f-9c50-113ec209d7a8"", ""de_berlin_44575_881f1d49dd""], [""005aff34-df36-404f-9c50-113ec209d7a8"", ""de_berlin_44582_881f1d49d5""], [""1d4d18a0-3f49-4f3f-8a49-24e7a2d96804"", ""de_berlin_44575_881f1d49dd""], [""20f26652-10fd-46d3-9132-2f47fdebcb00"", ""de_berlin_44564_881f1d49d5""], [""20f26652-10fd-46d3-9132-2f47fdebcb00"", ""de_berlin_44580_881f1d49d5""], [""2703f34e-adf2-413f-aa1b-42793e584038"", ""de_berlin_44580_881f1d49d5""], [""2a87d443-6138-4180-b329-487cfa91484b"", ""de_berlin_44571_881f1d49d5""], [""2a87d443-6138-4180-b329-487cfa91484b"", ""de_berlin_44575_881f1d49dd""], [""3e442779-9141-46eb-9e22-9e7a91a54eed"", ""de_berlin_44583_881f1d49d5""], [""4f9cd637-8173-498f-94fb-570b021ed4b6"", ""de_berlin_44574_881f1d49dd""], [""5b3ace33-55d2-4bc3-9eed-3f3e356d93df"", ""de_berlin_44564_881f1d49d5""], [""5b3ace33-55d2-4bc3-9eed-3f3e356d93df"", ""de_berlin_44570_881f1d49c3""], [""665c611e-bcdc-4072-8da6-f752e31a0ca8"", ""de_berlin_44565_881f1d49d5""], [""6f1b3308-23c6-49c6-94b7-eee6241e2f0b"", ""de_berlin_44574_881f1d49dd""], [""73112028-5690-4f5d-839f-3415d45a0890"", ""de_berlin_44574_881f1d49dd""], [""73112028-5690-4f5d-839f-3415d45a0890"", ""de_berlin_44582_881f1d49d5""], [""79e1064f-2c7c-4ff0-ae8b-cc1dd5381fed"", ""de_berlin_44583_881f1d49d5""], [""80161694-0855-4d06-8a92-12d79a259151"", ""de_berlin_44582_881f1d49d5""], [""80161694-0855-4d06-8a92-12d79a259151"", ""de_berlin_44583_881f1d49d5""], [""82b59fe3-9753-485b-9c3a-8781e4bd84d4"", ""de_berlin_44570_881f1d49c3""], [""82b59fe3-9753-485b-9c3a-8781e4bd84d4"", ""de_berlin_44572_881f1d49dd""], [""b9a0f23b-3c95-445b-ac78-ba3b01e480df"", ""de_berlin_44571_881f1d49d5""], [""bbb8acaa-c6ab-462e-a155-e85f7d5f8e62"", ""de_berlin_44572_881f1d49dd""], [""c1f95f47-da6a-486e-acfa-a066bd28389e"", ""de_berlin_44575_881f1d49dd""], [""d40d3a8f-4c90-48a3-9ad6-9515eefcd995"", ""de_berlin_44570_881f1d49c3""], [""f0e72f84-3506-43c1-88aa-29a7a603f2e6"", ""de_berlin_44565_881f1d49d5""], [""f0e72f84-3506-43c1-88aa-29a7a603f2e6"", ""de_berlin_44571_881f1d49d5""], [""fdfef2e8-68e4-408f-bc46-a6df2cd8bb8c"", ""de_berlin_44564_881f1d49d5""]]",human_review,3,2,,0.955,below_quorum:2,278f157d55b86364f983b95424e4dff22d321204de27a68471d1dcda24e09b46,245f92316ac8c68bd7d5a859ae29d0cc6b1a272fa622e18e1539e22cddfcc106,1a88d516d01c49e54c321642c08251db96a47459e252a54eb8cbd1b0db7dc3bd,fd97b3bfeed40cafe91fecbdd731f8fd03e3fbf77340838f92cbae27978264eb,f9e7c4ef7cc799084e2b9cbcdb5222406d55dd5ea6462e435e7e939d37a9aa3a,198a055236ae10b885465e07ab75ab4c6f3924745d3a398809325e9eb359ac1c,a97a90080eb647b718f075846f6690520112a959e678860f84f1f0002e96c486
de_berlin_roads_bulk_v7_20260718,3b225765,unanimous,G,"[[""04e93d4b-4b5a-46f7-a4fc-c3143588956c"", ""de_berlin_60833_881f1d4a97""], [""87c13f5d-9270-48c3-a132-55f25e84f08c"", ""de_berlin_43323_881f1d4a97""], [""87c13f5d-9270-48c3-a132-55f25e84f08c"", ""de_berlin_60833_881f1d4a97""]]",human_review,3,3,,0.863,low_confidence,5ca14f69afb788f0dcf65b75bbd796a6ac838293517cfbd43b0cb105e451df81,c57af04fbf68b5aa4b40536c94009258d54cde2c2a3a3b349bbafb1d2da997a2,eb00a653eb173f5643fd656aef2db80ecfd7c927da1e30f5e317a6afd080aed1,705a273ffc7136ce5c07a66897a3c1e290f21b29e34a80dcdd864ba9333096f5,5df12ef7a04c18e413e2f3af83df6578a32d1d995f79926132570063d4d412f8,198a055236ae10b885465e07ab75ab4c6f3924745d3a398809325e9eb359ac1c,a97a90080eb647b718f075846f6690520112a959e678860f84f1f0002e96c486
