ref_id,target_id,label,confidence,reasoning,labeler,dataset
1b6ddf6c-5fe5-4cba-a6b0-5d915f7ea7a5,au_melbourne_125,match,0.85,Blue reference segment (~118m) appears to overlap with a portion of the much longer red target segment (~4655m) along the same Blackburn Road corridor with matching names and aligned heading,claude_opus_geometry_only,au_melbourne_roads
1f8beebc-483f-455a-bb57-56cdb4509a93,au_melbourne_1028,no_match,0.95,Reference is footway and target is secondary road - different feature types even though geometries overlap perfectly,claude_opus_geometry_only,au_melbourne_roads
20999280-e856-43aa-ae3d-efba9c9b731b,au_melbourne_257,no_match,0.85,Blue and red segments run parallel but offset - red extends much further west while blue is shorter and slightly below; different road names (Wallen Road vs Burnley-Kew Road) suggest these are adjacent parallel roads not the same feature,claude_opus_geometry_only,au_melbourne_roads
21c463f9-2422-4e9c-80cb-f4225b133000,au_melbourne_2376,match,0.95,Blue segment lies directly on red segment as subsection - same road with reference (178m) being portion of longer target (2683m) - names match exactly (Williamstown Road),claude_opus_geometry_only,au_melbourne_roads
22e0216a-df60-4174-8c61-3ad6b3d52170,au_melbourne_153,no_match,0.95,Only red target segment visible with no blue reference segment overlap - different roads named Forest Road vs Boronia Road with extreme length difference (7.9m vs 1050m),claude_opus_geometry_only,au_melbourne_roads
27405532-0d91-4f5e-95f4-1b906fcff21c,au_melbourne_2142,match,0.85,Blue reference segment is very short (11m) and appears to coincide with part of the long red target segment (3423m) along Thompson Road - same road but extreme length difference with reference being a small subsegment,claude_opus_geometry_only,au_melbourne_roads
2d58ea97-c35a-4ef3-b4e2-5e8b2f0ba9d4,au_melbourne_1195,match,0.95,Short blue segment lies directly on the longer red King Street line - same physical road with subsegment overlap,claude_opus_geometry_only,au_melbourne_roads
376f4f5a-427c-4458-8c8e-817359953ceb,au_melbourne_2246,match,0.85,Short blue segment lies directly on longer red Warrigal Road line - clear subsegment overlap with same heading,claude_opus_geometry_only,au_melbourne_roads
3899641a-c50e-49e3-804c-663733c5c396,au_melbourne_2374,match,0.85,Blue segment is a short subsegment that overlaps with and follows the same path as the longer red segment (same physical road with different lengths),claude_opus_geometry_only,au_melbourne_roads
3952437c-649c-480e-8153-25208574ba91,au_melbourne_346,match,0.95,Blue segment overlaps directly on red segment along same linear path - short reference is subsegment of longer target Canterbury Road,claude_opus_geometry_only,au_melbourne_roads
3c80130e-67e5-4b9a-b541-723dadab88fb,au_melbourne_2353,no_match,0.85,Only red target segment visible - no blue reference segment overlap shown. Target is 1895m vs reference 15m indicating reference is tiny subsegment but geometry shows no blue line present to confirm colocation.,claude_opus_geometry_only,au_melbourne_roads
436679f4-601a-4a9a-8726-be2f7bf7ce7c,au_melbourne_425,match,0.95,Blue segment completely overlaps portion of longer red segment on same Cook Street alignment with minimal offset,claude_opus_geometry_only,au_melbourne_roads
45d3cf5b-9545-4586-8945-8e99f3360865,au_melbourne_37,no_match,0.85,Blue segment (Mount Alexander Road) is very short and positioned at one end of the long red segment (Ascot Vale Road) with different names indicating different roads meeting at an intersection,claude_opus_geometry_only,au_melbourne_roads
497f26a4-8d89-4c25-8bdf-44ce8f000059,au_melbourne_257,no_match,0.85,Reference is cycleway and target is secondary road - different feature types even though geometries run parallel along same corridor,claude_opus_geometry_only,au_melbourne_roads
4ed07cfc-cdcc-49d3-9212-03cc5c1c9866,au_melbourne_8771,match,0.85,Short blue segment at bottom overlaps with and follows same path as longer red freeway segment - subsegment match with consistent alignment,claude_opus_geometry_only,au_melbourne_roads
5968c8d9-4c56-4ae2-8474-157f28448700,au_melbourne_1150,match,0.85,Blue segment (short) overlaps directly on red segment path with minimal offset - same physical road feature with target being longer extent,claude_opus_geometry_only,au_melbourne_roads
5d99c436-2c5e-4cf8-b8ae-f1b5d69c02c2,au_melbourne_484,match,0.85,Blue segment overlaps end portion of red segment along same path with minimal offset - subsegment match,claude_opus_geometry_only,au_melbourne_roads
5d99d587-3724-4fc7-80ad-5ec6dbfb16f1,au_melbourne_9547,no_match,0.95,Different feature types: reference is footway and target is secondary road; blue line follows a curved path while red segment is short and positioned adjacent/parallel rather than overlapping,claude_opus_geometry_only,au_melbourne_roads
657c195a-1aa8-40e5-9eaa-576c3fca1f97,au_melbourne_1704,match,0.95,Blue and red segments follow the same path with near-perfect overlap representing Police Road - small offset from digitization error is acceptable,claude_opus_geometry_only,au_melbourne_roads
65e56e2a-f9b5-4fba-91e3-32a79653dbbe,au_melbourne_1316,no_match,0.95,Blue and red segments are parallel but clearly separate - they run alongside each other with consistent offset indicating distinct carriageways or adjacent roads rather than the same physical feature,claude_opus_geometry_only,au_melbourne_roads
68327628-9439-475e-acd5-e09a47f506e6,au_melbourne_1680,match,0.85,Short blue reference segment (25m) lies directly on longer red target segment (1169m) representing same Plummer Street with matching names and similar heading,claude_opus_geometry_only,au_melbourne_roads
69342d1a-eb5c-4189-acb2-6cb6850607f9,au_melbourne_728,match,0.85,Blue segment overlaps northern portion of red segment along same path with collinear alignment despite large length difference (50m vs 813m),claude_opus_geometry_only,au_melbourne_roads
69fb2d01-1636-416e-b3c3-3a6b358bdb4e,au_melbourne_728,match,0.85,Blue segment overlaps directly on red segment path with minimal offset - appears to be subsegment of same road despite length difference (26m vs 812m) and different names,claude_opus_geometry_only,au_melbourne_roads
6d33d0a6-57c5-4d38-b9de-4bcb19967719,au_melbourne_8857,match,0.85,Blue and red lines follow nearly identical paths with minimal offset - both are motorway class and the red (target) extends slightly beyond blue (reference) which is typical subsegment matching,claude_opus_geometry_only,au_melbourne_roads
6d53aa57-7d1a-4a70-ba70-1883b66435f5,au_melbourne_2152,match,0.85,Short reference segment (26m) lies along much longer target segment (1584m) on same road - names match (Thompsons/Thompson Road) and heading aligns (1.5° delta) indicating subsegment of same physical feature,claude_opus_geometry_only,au_melbourne_roads
6f3b1274-feae-4f31-a739-835b6ef08c7c,au_melbourne_92,match,0.85,Short blue segment overlaps with and follows same path as longer red segment at top - same physical road despite different lengths and names,claude_opus_geometry_only,au_melbourne_roads
725817dd-189f-457c-94a8-ff13f41cd232,au_melbourne_2273,match,0.9,Blue segment overlaps directly on red segment along same Wattletree Road path - short blue reference is subsegment of longer red target with identical geometry alignment,claude_opus_geometry_only,au_melbourne_roads
7d072df4-fb62-44b0-b3fb-b030fdd69fac,au_melbourne_1011,no_match,0.95,Blue segment is perpendicular to long red segment - different streets intersecting at roughly 90 degrees with 50 degree heading delta,claude_opus_geometry_only,au_melbourne_roads
811644b2-a521-4377-89aa-2f7e3a67d433,au_melbourne_1573,match,0.85,Short blue reference segment overlaps with top portion of long red target segment on same road alignment - both Nicholson Street with matching geometry path,claude_opus_geometry_only,au_melbourne_roads
875ca93b-9498-4f0c-8dc7-6568f5f1e7bc,au_melbourne_4183,no_match,0.95,Parallel but separate features - cycleway (Hallam Bypass Trail) runs alongside but offset from secondary road (Berwick-Beaconsfield Road) with consistent ~20m separation throughout,claude_opus_geometry_only,au_melbourne_roads
87ecdadd-bce5-40f9-8cc0-6fb945c82581,au_melbourne_2196,match,0.95,Blue segment is a subsegment of red line following same path with minimal offset - both Victoria Street with same alignment,claude_opus_geometry_only,au_melbourne_roads
8946b6fd-a334-48b6-82cf-56d70e34d262,au_melbourne_275,match,0.9,Short blue reference segment lies directly on the longer red target segment along same Burwood Highway alignment,claude_opus_geometry_only,au_melbourne_roads
8f7e704b-4cfc-4c60-bfdd-1710f5a0d1f9,au_melbourne_84,match,0.85,Blue segment is a short subsection that lies directly on top of the much longer red segment with same heading and alignment,claude_opus_geometry_only,au_melbourne_roads
8fcf1797-22de-4d88-a0d0-b44a60edf03a,au_melbourne_1231,no_match,0.85,Blue and red segments run parallel but are offset - appear to be adjacent parallel features not the same road centerline,claude_opus_geometry_only,au_melbourne_roads
950c0a56-8360-4163-8c2b-127a5532d4aa,au_melbourne_4158,no_match,0.85,Blue and red segments are parallel but vertically offset - appear to be separate carriageways or road vs adjacent feature rather than same physical road,claude_opus_geometry_only,au_melbourne_roads
992da8a9-36f4-439b-8520-642e026526f6,au_melbourne_1091,no_match,0.95,Only red target segment visible with no blue reference segment overlapping - different roads with different names (Clarinda Road vs Huntingdale Road) and extreme length ratio (32m vs 2044m),claude_opus_geometry_only,au_melbourne_roads
9e6dfed7-c340-4ed7-8ea0-a36ed7da71e8,au_melbourne_1136,no_match,0.85,Blue and red segments are parallel but offset - appear to be adjacent roads (Sherbourne Road vs Karingal Drive) running side by side rather than the same physical road,claude_opus_geometry_only,au_melbourne_roads
a31f2062-e243-411d-aa53-5faabb47b415,au_melbourne_2199,no_match,0.95,Reference is footway and target is secondary road - different feature types (sidewalk vs road) even though geometries are parallel/adjacent,claude_opus_geometry_only,au_melbourne_roads
a32b0642-6fef-42c6-95d0-c2e6cfa0e548,au_melbourne_2273,match,0.95,Blue reference segment (59m) overlaps directly on red target segment (1902m) along same Wattletree Road path - subsegment match with identical names,claude_opus_geometry_only,au_melbourne_roads
a688b674-ee61-4230-99f2-f8178b7882ed,au_melbourne_2171,match,0.95,Blue segment overlaps southern portion of longer red segment on same road path - subsegment match with identical names (Trafalgar Road),claude_opus_geometry_only,au_melbourne_roads
a6f0b708-175b-489c-a0e8-a16740b650d7,au_melbourne_2376,match,0.85,Blue segment (112m) overlaps along same path as red segment (2683m) on Williamstown Road - subsegment match with identical names and aligned heading,claude_opus_geometry_only,au_melbourne_roads
a8d5a4cd-e555-46de-b15b-b3c17a4f74f3,au_melbourne_8135,match,0.85,Blue and red segments follow same curved path with slight offset likely from digitization; same road class and identical names confirm same physical feature,claude_opus_geometry_only,au_melbourne_roads
aadd7da9-4fa9-4f78-b78b-ce99c626997f,au_melbourne_241,match,0.85,Blue reference segment (8.5m) appears to be a small subsegment that overlaps with the much longer red target segment (958m) along Burke Road - both follow the same linear path with matching names and similar headings,claude_opus_geometry_only,au_melbourne_roads
af04611b-0183-4292-b7e0-23afec5e5d68,au_melbourne_8861,match,0.85,Blue segment overlaps with western portion of red segment on same freeway ramp - both motorway class with similar heading and shared path section,claude_opus_geometry_only,au_melbourne_roads
b2117f63-8904-4a92-b923-8b34a910c282,au_melbourne_9115,match,0.85,Short blue segment overlaps longer red motorway segment on same path - subsegment match with same class,claude_opus_geometry_only,au_melbourne_roads
b867d011-c61d-42cd-a269-4bffd2f4c4b2,au_melbourne_8299,no_match,0.85,Blue segment is tiny isolated point far from red curved road segment - no geometric overlap or alignment,claude_opus_geometry_only,au_melbourne_roads
c605930f-852c-4fcd-bc00-95007b174f10,au_melbourne_2203,match,0.85,Reference segment is tiny (2.9m) subsegment of long target (2140m) - both Victoria Street with same heading and overlapping path,claude_opus_geometry_only,au_melbourne_roads
c81f4e29-a1f7-4b1c-99f2-9859a8a89bf3,au_melbourne_1534,no_match,0.85,Blue reference segment not visible - only red target line shown indicating no spatial overlap between features,claude_opus_geometry_only,au_melbourne_roads
c9ed88d5-01e6-4210-87bc-e0a292c1bad9,au_melbourne_805,match,0.85,Blue segment overlaps red segment along same path with similar heading (8.5° delta) - blue is shorter subsegment of longer red road,claude_opus_geometry_only,au_melbourne_roads
ccb7562e-7a18-48d5-9b2b-92ba7415f45a,au_melbourne_1653,match,0.95,Blue reference segment overlaps directly on longer red target line - subsegment of same road (Pascoe Vale Road),claude_opus_geometry_only,au_melbourne_roads
d7ec8301-6a01-4e30-83f5-7297bbd1dcc3,au_melbourne_797,no_match,0.85,"Reference is ""Service Road"" while target is main road (secondary class) - different feature types even though geometrically overlapping",claude_opus_geometry_only,au_melbourne_roads
df074bfb-4f92-4787-a770-0d5ef46c6fdf,au_melbourne_182,match,0.9,Blue and red segments follow same diagonal path with red being shorter subsegment of blue - same road centerline with minor offset,claude_opus_geometry_only,au_melbourne_roads
e67f1a8e-d0b3-44cd-bac1-6145c458db4e,au_melbourne_654,match,0.95,Blue segment is a subsegment of red line following the same path along Dynon Road with minimal offset,claude_opus_geometry_only,au_melbourne_roads
